,graph_id,u,v,label
26196,68,118,125,0
26197,68,119,121,0
26198,68,120,128,0
26199,68,121,134,0
26200,68,122,126,0
26201,68,122,131,0
26202,68,123,133,0
26203,68,124,126,0
26204,68,125,127,0
26205,68,126,129,0
26206,68,128,143,0
26207,68,129,136,0
26208,68,129,132,0
26209,68,130,161,0
26210,68,130,240,0
26211,68,130,245,0
26212,68,131,135,0
26213,68,131,142,0
26214,68,132,133,0
26215,68,134,137,0
26216,68,134,138,0
26217,68,135,144,0
26218,68,135,136,0
26219,68,137,138,0
26220,68,139,175,0
26221,68,139,164,0
26222,68,139,157,0
26223,68,139,163,0
26224,68,140,141,0
26225,68,140,142,0
26226,68,141,143,0
26227,68,142,147,0
26228,68,142,145,0
26229,68,143,148,0
26230,68,143,146,0
26231,68,144,145,0
26232,68,147,148,0
26233,68,149,165,0
26234,68,149,171,0
26235,68,149,219,0
26236,68,150,172,0
26237,68,150,151,0
26238,68,151,153,0
26239,68,152,154,0
26240,68,152,160,0
26241,68,153,156,0
26242,68,153,166,0
26243,68,155,166,0
26244,68,156,188,0
26245,68,156,158,0
26246,68,157,161,0
26247,68,158,217,0
26248,68,158,159,0
26249,68,159,185,0
26250,68,159,162,0
26251,68,159,244,0
26252,68,160,173,0
26253,68,160,178,0
26254,68,160,247,0
26255,68,161,177,0
26256,68,161,190,0
26257,68,162,170,0
26258,68,162,163,0
26259,68,163,169,0
26260,68,163,164,0
26261,68,164,183,0
26262,68,165,168,0
26263,68,166,217,0
26264,68,167,240,0
26265,68,167,245,0
26266,68,168,176,0
26267,68,169,181,0
26268,68,169,170,0
26269,68,170,182,0
26270,68,171,176,0
26271,68,171,172,0
26272,68,172,187,0
26273,68,173,179,0
26274,68,174,246,0
26275,68,174,177,0
26276,68,174,178,0
26277,68,176,186,0
26278,68,177,197,0
26279,68,178,198,0
26280,68,179,196,0
26281,68,180,181,0
26282,68,180,203,0
26283,68,180,182,0
26284,68,181,183,0
26285,68,182,184,0
26286,68,183,190,0
26287,68,183,202,0
26288,68,184,206,0
26289,68,184,185,0
26290,68,185,194,0
26291,68,186,195,0
26292,68,186,226,0
26293,68,187,192,0
26294,68,187,189,0
26295,68,188,194,0
26296,68,188,191,0
26297,68,189,195,0
26298,68,189,201,0
26299,68,190,204,0
26300,68,191,208,0
26301,68,191,193,0
26302,68,192,200,0
26303,68,192,193,0
26304,68,195,220,0
26305,68,196,205,0
26306,68,197,199,0
26307,68,197,204,0
26308,68,198,199,0
26309,68,198,205,0
26310,68,199,230,0
26311,68,200,208,0
26312,68,200,201,0
26313,68,201,216,0
26314,68,202,203,0
26315,68,203,206,0
26316,68,203,207,0
26317,68,204,227,0
26318,68,204,210,0
26319,68,205,232,0
26320,68,206,211,0
26321,68,207,210,0
26322,68,207,213,0
26323,68,208,211,0
26324,68,209,215,0
26325,68,210,214,0
26326,68,210,228,0
26327,68,211,212,0
26328,68,212,222,0
26329,68,212,216,0
26330,68,213,223,0
26331,68,213,222,0
26332,68,214,221,0
26333,68,214,223,0
26334,68,215,225,0
26335,68,216,218,0
26336,68,217,244,0
26337,68,218,220,0
26338,68,218,229,0
26339,68,220,226,0
26340,68,221,224,0
26341,68,222,236,0
26342,68,222,235,0
26343,68,223,233,0
26344,68,223,236,0
26345,68,224,233,0
26346,68,224,237,0
26347,68,225,234,0
26348,68,226,231,0
26349,68,227,250,0
26350,68,227,228,0
26351,68,227,230,0
26352,68,229,238,0
26353,68,229,235,0
26354,68,230,232,0
26355,68,231,238,0
26356,68,231,234,0
26357,68,232,241,0
26358,68,233,237,0
26359,68,234,239,0
26360,68,235,243,0
26361,68,235,242,0
26362,68,236,243,0
26363,68,238,242,0
26364,68,239,249,0
26365,68,240,245,0
26366,68,241,251,0
26367,68,242,248,0
26368,68,243,248,0
26369,68,245,246,0
26370,68,246,247,0
26371,68,248,249,0
26372,69,0,147,0
26373,69,1,159,0
26374,69,2,105,0
26375,69,3,74,0
26376,69,4,30,0
26377,69,5,54,0
26378,69,6,58,0
26379,69,7,207,0
26380,69,8,70,0
26381,69,9,89,0
26382,69,10,123,0
26383,69,11,183,0
26384,69,12,229,0
26385,69,13,194,0
26386,69,14,74,0
26387,69,15,216,0
26388,69,16,21,0
26389,69,16,234,0
26390,69,16,27,0
26391,69,16,243,0
26392,69,17,20,0
26393,69,17,236,0
26394,69,17,33,0
26395,69,17,245,0
26396,69,18,24,0
26397,69,18,233,0
26398,69,18,244,0
26399,69,19,238,0
26400,69,19,35,0
26401,69,19,247,0
26402,69,20,22,0
26403,69,20,36,0
26404,69,20,239,0
26405,69,21,23,0
26406,69,21,246,0
26407,69,21,25,0
26408,69,22,27,0
26409,69,22,38,0
26410,69,22,243,0
26411,69,23,34,0
26412,69,23,246,0
26413,69,23,28,0
26414,69,23,240,0
26415,69,24,29,0
26416,69,24,241,0
26417,69,25,31,0
26418,69,25,34,0
26419,69,26,61,0
26420,69,26,43,0
26421,69,26,190,0
26422,69,27,31,0
26423,69,27,41,0
26424,69,28,35,0
26425,69,28,247,0
26426,69,28,39,0
26427,69,29,33,0
26428,69,29,245,0
26429,69,30,58,0
26430,69,30,35,0
26431,69,31,37,0
26432,69,32,52,0
26433,69,32,65,0
26434,69,32,84,0
26435,69,32,221,0
26436,69,33,36,0
26437,69,34,39,0
26438,69,34,40,0
26439,69,35,45,0
26440,69,36,38,0
26441,69,37,40,0
26442,69,37,44,0
26443,69,38,41,0
26444,69,39,45,0
26445,69,39,47,0
26446,69,40,46,0
26447,69,40,48,0
26448,69,41,44,0
26449,69,42,229,0
26450,69,42,105,0
26451,69,42,69,0
26452,69,42,56,0
26453,69,43,63,0
26454,69,43,55,0
26455,69,44,48,0
26456,69,45,51,0
26457,69,46,47,0
26458,69,46,49,0
26459,69,47,54,0
26460,69,47,51,0
26461,69,48,49,0
26462,69,49,54,0
26463,69,50,58,0
26464,69,50,53,0
26465,69,50,82,0
26466,69,51,53,0
26467,69,52,71,0
26468,69,52,59,0
26469,69,52,125,0
26470,69,53,207,0
26471,69,55,57,0
26472,69,55,67,0
26473,69,56,159,0
26474,69,56,68,0
26475,69,56,62,0
26476,69,57,73,0
26477,69,57,60,0
26478,69,59,190,0
26479,69,59,76,0
26480,69,59,61,0
26481,69,60,64,0
26482,69,60,75,0
26483,69,61,77,0
26484,69,61,63,0
26485,69,62,68,0
26486,69,62,221,0
26487,69,62,87,0
26488,69,62,65,0
26489,69,63,78,0
26490,69,63,67,0
26491,69,64,66,0
26492,69,64,75,0
26493,69,65,90,0
26494,69,65,71,0
26495,69,66,82,0
26496,69,66,72,0
26497,69,67,73,0
26498,69,67,80,0
26499,69,68,86,0
26500,69,68,69,0
26501,69,69,70,0
26502,69,69,88,0
26503,69,70,89,0
26504,69,70,229,0
26505,69,71,91,0
26506,69,71,76,0
26507,69,72,85,0
26508,69,73,81,0
26509,69,73,75,0
26510,69,74,105,0
26511,69,74,229,0
26512,69,75,83,0
26513,69,76,77,0
26514,69,76,93,0
26515,69,77,78,0
26516,69,77,94,0
26517,69,78,79,0
26518,69,78,96,0
26519,69,79,80,0
26520,69,79,95,0
26521,69,80,81,0
26522,69,81,83,0
26523,69,82,92,0
26524,69,83,100,0
26525,69,83,92,0
26526,69,84,147,0
26527,69,84,125,0
26528,69,85,101,0
26529,69,86,88,0
26530,69,86,120,0
26531,69,86,87,0
26532,69,87,119,0
26533,69,87,90,0
26534,69,88,89,0
26535,69,88,121,0
26536,69,89,123,0
26537,69,90,91,0
26538,69,90,118,0
26539,69,91,116,0
26540,69,91,93,0
26541,69,92,98,0
26542,69,93,115,0
26543,69,93,94,0
26544,69,94,96,0
26545,69,94,103,0
26546,69,95,96,0
26547,69,95,112,0
26548,69,95,100,0
26549,69,96,102,0
26550,69,97,98,0
26551,69,97,106,0
26552,69,97,101,0
26553,69,98,99,0
26554,69,99,100,0
26555,69,99,107,0
26556,69,100,109,0
26557,69,101,108,0
26558,69,102,103,0
26559,69,102,113,0
26560,69,103,114,0
26561,69,104,117,0
26562,69,104,108,0
26563,69,104,106,0
26564,69,105,159,0
26565,69,106,107,0
26566,69,106,117,0
26567,69,107,109,0
26568,69,107,128,0
26569,69,108,126,0
26570,69,108,122,0
26571,69,109,110,0
26572,69,110,111,0
26573,69,110,127,0
26574,69,111,112,0
26575,69,111,136,0
26576,69,112,113,0
26577,69,113,114,0
26578,69,113,138,0
26579,69,114,115,0
26580,69,114,131,0
26581,69,115,133,0
26582,69,115,116,0
26583,69,116,118,0
26584,69,116,145,0
26585,69,117,129,0
26586,69,117,126,0
26587,69,118,119,0
26588,69,118,149,0
26589,69,119,132,0
26590,69,119,120,0
26591,69,119,140,0
26592,69,120,121,0
26593,69,120,132,0
26594,69,121,123,0
26595,69,122,124,0
26596,69,122,137,0
26597,69,124,148,0
26598,69,124,134,0
26599,69,125,190,0
26600,69,126,130,0
26601,69,127,135,0
26602,69,127,128,0
26603,69,128,139,0
26604,69,128,129,0
26605,69,129,152,0
26606,69,129,150,0
26607,69,130,137,0
26608,69,130,161,0
26609,69,131,133,0
26610,69,131,141,0
26611,69,132,142,0
26612,69,133,143,0
26613,69,134,146,0
26614,69,134,178,0
26615,69,135,136,0
26616,69,135,169,0
26617,69,135,139,0
26618,69,136,138,0
26619,69,136,171,0
26620,69,137,168,0
26621,69,137,148,0
26622,69,138,141,0
26623,69,139,150,0
26624,69,139,170,0
26625,69,140,144,0
26626,69,140,151,0
26627,69,141,173,0
26628,69,141,143,0
26629,69,142,153,0
26630,69,142,144,0
26631,69,143,145,0
26632,69,143,176,0
26633,69,144,157,0
26634,69,145,149,0
26635,69,145,162,0
26636,69,146,160,0
26637,69,146,178,0
26638,69,147,221,0
26639,69,148,154,0
26640,69,148,155,0
26641,69,149,166,0
26642,69,149,151,0
26643,69,150,174,0
26644,69,150,152,0
26645,69,151,157,0
26646,69,151,186,0
26647,69,152,156,0
26648,69,153,163,0
26649,69,153,158,0
26650,69,154,165,0
26651,69,154,168,0
26652,69,155,160,0
26653,69,155,165,0
26654,69,156,161,0
26655,69,156,175,0
26656,69,157,188,0
26657,69,157,163,0
26658,69,158,183,0
26659,69,158,167,0
26660,69,159,221,0
26661,69,160,178,0
26662,69,161,164,0
26663,69,162,180,0
26664,69,162,166,0
26665,69,163,167,0
26666,69,163,191,0
26667,69,164,181,0
26668,69,164,168,0
26669,69,165,177,0
26670,69,166,182,0
26671,69,167,194,0
26672,69,168,177,0
26673,69,168,189,0
26674,69,169,171,0
26675,69,169,185,0
26676,69,169,170,0
26677,69,170,174,0
26678,69,170,184,0
26679,69,171,210,0
26680,69,171,172,0
26681,69,172,214,0
26682,69,172,173,0
26683,69,173,176,0
26684,69,173,195,0
26685,69,174,193,0
26686,69,174,175,0
26687,69,174,192,0
26688,69,175,187,0
26689,69,176,179,0
26690,69,176,195,0
26691,69,177,198,0
26692,69,177,197,0
26693,69,178,198,0
26694,69,179,201,0
26695,69,179,180,0
26696,69,180,182,0
26697,69,180,200,0
26698,69,181,187,0
26699,69,181,189,0
26700,69,182,205,0
26701,69,182,186,0
26702,69,183,207,0
26703,69,184,185,0
26704,69,184,193,0
26705,69,185,204,0
26706,69,186,188,0
26707,69,186,209,0
26708,69,187,192,0
26709,69,188,191,0
26710,69,188,212,0
26711,69,189,197,0
26712,69,189,196,0
26713,69,191,194,0
26714,69,191,215,0
26715,69,192,196,0
26716,69,192,199,0
26717,69,193,206,0
26718,69,193,199,0
26719,69,194,216,0
26720,69,195,217,0
26721,69,195,201,0
26722,69,196,199,0
26723,69,196,208,0
26724,69,197,202,0
26725,69,197,211,0
26726,69,198,227,0
26727,69,199,206,0
26728,69,200,201,0
26729,69,200,203,0
26730,69,200,220,0
26731,69,201,226,0
26732,69,202,219,0
26733,69,202,208,0
26734,69,203,218,0
26735,69,203,205,0
26736,69,204,210,0
26737,69,204,225,0
26738,69,204,206,0
26739,69,205,209,0
26740,69,205,218,0
26741,69,208,213,0
26742,69,208,224,0
26743,69,209,212,0
26744,69,210,231,0
26745,69,210,214,0
26746,69,211,227,0
26747,69,211,219,0
26748,69,212,215,0
26749,69,212,237,0
26750,69,213,222,0
26751,69,213,228,0
26752,69,214,217,0
26753,69,215,216,0
26754,69,215,232,0
26755,69,216,238,0
26756,69,217,223,0
26757,69,217,239,0
26758,69,218,230,0
26759,69,219,235,0
26760,69,219,224,0
26761,69,220,234,0
26762,69,220,230,0
26763,69,222,233,0
26764,69,222,225,0
26765,69,223,226,0
26766,69,223,243,0
26767,69,224,228,0
26768,69,224,242,0
26769,69,225,231,0
26770,69,225,241,0
26771,69,226,234,0
26772,69,227,235,0
26773,69,228,244,0
26774,69,228,233,0
26775,69,230,240,0
26776,69,230,246,0
26777,69,231,236,0
26778,69,231,245,0
26779,69,232,247,0
26780,69,232,238,0
26781,69,233,241,0
26782,69,234,246,0
26783,69,235,242,0
26784,69,236,239,0
26785,69,237,240,0
26786,69,237,247,0
26787,69,239,243,0
26788,69,241,245,0
26789,69,242,244,0
26790,70,0,197,0
26791,70,1,179,0
26792,70,2,179,0
26793,70,3,319,0
26794,70,4,132,0
26795,70,5,166,0
26796,70,6,259,0
26797,70,7,255,0
26798,70,8,166,0
26799,70,9,182,0
26800,70,10,199,0
26801,70,11,64,0
26802,70,12,229,0
26803,70,13,286,0
26804,70,14,299,0
26805,70,15,197,0
26806,70,16,168,0
26807,70,17,96,0
26808,70,18,67,0
26809,70,19,78,0
26810,70,20,84,0
26811,70,21,86,0
26812,70,22,100,0
26813,70,23,82,0
26814,70,24,117,0
26815,70,25,109,0
26816,70,26,119,0
26817,70,27,130,0
26818,70,28,128,0
26819,70,29,273,0
26820,70,30,149,0
26821,70,31,153,0
26822,70,32,130,0
26823,70,33,154,0
26824,70,34,153,0
26825,70,35,152,0
26826,70,36,136,0
26827,70,37,141,0
26828,70,38,158,0
26829,70,39,154,0
26830,70,40,142,0
26831,70,41,149,0
26832,70,42,155,0
26833,70,43,147,0
26834,70,44,161,0
26835,70,45,180,0
26836,70,46,180,0
26837,70,47,198,0
26838,70,48,226,0
26839,70,49,235,0
26840,70,50,235,0
26841,70,51,300,0
26842,70,52,280,0
26843,70,53,258,0
26844,70,54,292,0
26845,70,55,300,0
26846,70,56,65,0
26847,70,57,330,0
26848,70,58,326,0
26849,70,59,327,0
26850,70,59,182,0
26851,70,60,320,0
26852,70,60,73,0
26853,70,60,330,0
26854,70,61,332,0
26855,70,61,73,0
26856,70,61,320,0
26857,70,62,329,0
26858,70,62,68,0
26859,70,62,72,0
26860,70,63,66,0
26861,70,63,92,0
26862,70,63,313,0
26863,70,64,177,0
26864,70,64,165,0
26865,70,64,179,0
26866,70,64,308,0
26867,70,65,106,0
26868,70,65,297,0
26869,70,65,324,0
26870,70,66,329,0
26871,70,66,72,0
26872,70,67,333,0
26873,70,67,93,0
26874,70,68,71,0
26875,70,68,76,0
26876,70,69,77,0
26877,70,69,310,0
26878,70,69,331,0
26879,70,70,81,0
26880,70,70,332,0
26881,70,70,333,0
26882,70,71,75,0
26883,70,71,79,0
26884,70,72,76,0
26885,70,73,88,0
26886,70,74,77,0
26887,70,74,92,0
26888,70,74,334,0
26889,70,75,89,0
26890,70,75,85,0
26891,70,75,314,0
26892,70,76,83,0
26893,70,76,97,0
26894,70,77,82,0
26895,70,77,331,0
26896,70,78,86,0
26897,70,78,318,0
26898,70,79,85,0
26899,70,79,87,0
26900,70,80,172,0
26901,70,80,273,0
26902,70,80,299,0
26903,70,81,84,0
26904,70,81,88,0
26905,70,82,113,0
26906,70,82,101,0
26907,70,83,87,0
26908,70,83,95,0
26909,70,84,93,0
26910,70,85,94,0
26911,70,86,100,0
26912,70,87,98,0
26913,70,88,102,0
26914,70,88,105,0
26915,70,89,94,0
26916,70,89,93,0
26917,70,90,229,0
26918,70,90,178,0
26919,70,90,179,0
26920,70,91,168,0
26921,70,91,167,0
26922,70,91,169,0
26923,70,91,308,0
26924,70,92,99,0
26925,70,92,101,0
26926,70,93,107,0
26927,70,93,116,0
26928,70,94,98,0
26929,70,95,108,0
26930,70,95,97,0
26931,70,96,182,0
26932,70,96,164,0
26933,70,96,185,0
26934,70,97,99,0
26935,70,98,118,0
26936,70,98,116,0
26937,70,99,108,0
26938,70,100,109,0
26939,70,101,112,0
26940,70,101,113,0
26941,70,102,103,0
26942,70,102,125,0
26943,70,103,105,0
26944,70,103,115,0
26945,70,104,174,0
26946,70,104,319,0
26947,70,104,229,0
26948,70,105,111,0
26949,70,105,325,0
26950,70,105,106,0
26951,70,105,147,0
26952,70,106,147,0
26953,70,107,114,0
26954,70,107,126,0
26955,70,108,121,0
26956,70,108,110,0
26957,70,109,119,0
26958,70,110,135,0
26959,70,110,118,0
26960,70,111,145,0
26961,70,111,115,0
26962,70,112,121,0
26963,70,112,129,0
26964,70,113,124,0
26965,70,114,123,0
26966,70,114,122,0
26967,70,115,146,0
26968,70,116,126,0
26969,70,116,136,0
26970,70,117,130,0
26971,70,117,124,0
26972,70,118,134,0
26973,70,119,128,0
26974,70,119,120,0
26975,70,120,131,0
26976,70,120,318,0
26977,70,121,133,0
26978,70,122,125,0
26979,70,122,127,0
26980,70,122,142,0
26981,70,123,138,0
26982,70,123,127,0
26983,70,124,153,0
26984,70,124,129,0
26985,70,125,143,0
26986,70,125,142,0
26987,70,126,139,0
26988,70,127,140,0
26989,70,128,131,0
26990,70,129,141,0
26991,70,131,149,0
26992,70,132,170,0
26993,70,132,286,0
26994,70,132,319,0
26995,70,133,137,0
26996,70,133,141,0
26997,70,134,136,0
26998,70,134,135,0
26999,70,134,155,0
27000,70,135,137,0
27001,70,136,139,0
27002,70,137,150,0
27003,70,138,139,0
27004,70,138,140,0
27005,70,139,158,0
27006,70,140,142,0
27007,70,140,151,0
27008,70,141,152,0
27009,70,142,156,0
27010,70,142,143,0
27011,70,143,144,0
27012,70,144,159,0
27013,70,144,146,0
27014,70,145,146,0
27015,70,145,147,0
27016,70,145,161,0
27017,70,147,148,0
27018,70,148,149,0
27019,70,149,154,0
27020,70,150,157,0
27021,70,150,155,0
27022,70,151,156,0
27023,70,151,158,0
27024,70,152,157,0
27025,70,155,160,0
27026,70,156,162,0
27027,70,157,160,0
27028,70,158,162,0
27029,70,159,163,0
27030,70,159,161,0
27031,70,161,163,0
27032,70,164,173,0
27033,70,164,194,0
27034,70,165,191,0
27035,70,165,171,0
27036,70,166,273,0
27037,70,167,257,0
27038,70,167,181,0
27039,70,167,185,0
27040,70,167,327,0
27041,70,168,199,0
27042,70,169,175,0
27043,70,169,171,0
27044,70,170,184,0
27045,70,170,172,0
27046,70,170,174,0
27047,70,171,183,0
27048,70,171,176,0
27049,70,172,187,0
27050,70,172,186,0
27051,70,173,201,0
27052,70,174,188,0
27053,70,174,178,0
27054,70,175,176,0
27055,70,175,207,0
27056,70,175,181,0
27057,70,176,211,0
27058,70,176,213,0
27059,70,177,189,0
27060,70,177,191,0
27061,70,178,189,0
27062,70,180,187,0
27063,70,181,207,0
27064,70,182,185,0
27065,70,183,203,0
27066,70,183,196,0
27067,70,184,186,0
27068,70,184,188,0
27069,70,185,327,0
27070,70,185,190,0
27071,70,186,193,0
27072,70,187,198,0
27073,70,187,193,0
27074,70,188,195,0
27075,70,189,195,0
27076,70,189,204,0
27077,70,190,210,0
27078,70,190,192,0
27079,70,191,204,0
27080,70,191,196,0
27081,70,192,215,0
27082,70,192,206,0
27083,70,193,200,0
27084,70,194,201,0
27085,70,194,218,0
27086,70,195,202,0
27087,70,196,205,0
27088,70,196,203,0
27089,70,197,257,0
27090,70,198,220,0
27091,70,198,200,0
27092,70,199,259,0
27093,70,200,214,0
27094,70,201,228,0
27095,70,202,204,0
27096,70,202,216,0
27097,70,203,209,0
27098,70,204,205,0
27099,70,204,224,0
27100,70,205,208,0
27101,70,206,233,0
27102,70,206,207,0
27103,70,207,211,0
27104,70,208,236,0
27105,70,208,209,0
27106,70,209,212,0
27107,70,209,236,0
27108,70,210,217,0
27109,70,210,218,0
27110,70,211,219,0
27111,70,211,213,0
27112,70,212,221,0
27113,70,212,213,0
27114,70,214,222,0
27115,70,214,220,0
27116,70,215,223,0
27117,70,215,217,0
27118,70,216,224,0
27119,70,216,225,0
27120,70,217,246,0
27121,70,218,228,0
27122,70,219,243,0
27123,70,219,247,0
27124,70,220,226,0
27125,70,220,238,0
27126,70,221,243,0
27127,70,221,234,0
27128,70,222,227,0
27129,70,222,238,0
27130,70,223,232,0
27131,70,223,233,0
27132,70,224,231,0
27133,70,224,239,0
27134,70,225,227,0
27135,70,225,239,0
27136,70,226,230,0
27137,70,227,241,0
27138,70,228,262,0
27139,70,230,235,0
27140,70,230,258,0
27141,70,231,240,0
27142,70,231,260,0
27143,70,232,237,0
27144,70,232,245,0
27145,70,233,247,0
27146,70,233,237,0
27147,70,234,250,0
27148,70,234,244,0
27149,70,236,240,0
27150,70,237,253,0
27151,70,237,248,0
27152,70,238,241,0
27153,70,238,258,0
27154,70,239,241,0
27155,70,239,242,0
27156,70,240,244,0
27157,70,241,256,0
27158,70,242,254,0
27159,70,242,270,0
27160,70,243,250,0
27161,70,243,261,0
27162,70,244,260,0
27163,70,244,252,0
27164,70,244,272,0
27165,70,245,248,0
27166,70,245,246,0
27167,70,246,251,0
27168,70,247,253,0
27169,70,247,261,0
27170,70,248,249,0
27171,70,248,266,0
27172,70,249,265,0
27173,70,249,274,0
27174,70,250,252,0
27175,70,251,265,0
27176,70,251,262,0
27177,70,252,272,0
27178,70,252,263,0
27179,70,252,279,0
27180,70,253,266,0
27181,70,253,267,0
27182,70,254,256,0
27183,70,254,281,0
27184,70,255,327,0
27185,70,255,257,0
27186,70,256,268,0
27187,70,258,282,0
27188,70,259,308,0
27189,70,260,270,0
27190,70,260,277,0
27191,70,261,264,0
27192,70,262,269,0
27193,70,263,283,0
27194,70,263,264,0
27195,70,264,267,0
27196,70,265,276,0
27197,70,265,269,0
27198,70,266,271,0
27199,70,267,280,0
27200,70,267,271,0
27201,70,268,275,0
27202,70,268,282,0
27203,70,269,278,0
27204,70,270,281,0
27205,70,270,284,0
27206,70,271,274,0
27207,70,272,277,0
27208,70,272,279,0
27209,70,274,276,0
27210,70,275,285,0
27211,70,275,288,0
27212,70,276,298,0
27213,70,276,278,0
27214,70,277,284,0
27215,70,277,287,0
27216,70,278,297,0
27217,70,279,289,0
27218,70,279,283,0
27219,70,280,291,0
27220,70,281,301,0
27221,70,281,285,0
27222,70,282,292,0
27223,70,283,289,0
27224,70,284,290,0
27225,70,285,288,0
27226,70,285,301,0
27227,70,286,299,0
27228,70,287,305,0
27229,70,287,289,0
27230,70,287,290,0
27231,70,288,310,0
27232,70,289,291,0
27233,70,289,296,0
27234,70,290,315,0
27235,70,290,313,0
27236,70,291,293,0
27237,70,291,302,0
27238,70,292,304,0
27239,70,293,306,0
27240,70,293,294,0
27241,70,294,295,0
27242,70,294,306,0
27243,70,295,312,0
27244,70,295,298,0
27245,70,296,305,0
27246,70,296,307,0
27247,70,297,298,0
27248,70,297,300,0
27249,70,298,303,0
27250,70,300,318,0
27251,70,301,315,0
27252,70,302,309,0
27253,70,302,314,0
27254,70,303,324,0
27255,70,303,317,0
27256,70,304,326,0
27257,70,304,310,0
27258,70,305,313,0
27259,70,306,311,0
27260,70,306,312,0
27261,70,307,329,0
27262,70,307,314,0
27263,70,309,322,0
27264,70,309,316,0
27265,70,310,328,0
27266,70,311,321,0
27267,70,311,316,0
27268,70,312,320,0
27269,70,312,321,0
27270,70,313,329,0
27271,70,314,322,0
27272,70,315,323,0
27273,70,316,332,0
27274,70,316,333,0
27275,70,317,325,0
27276,70,317,330,0
27277,70,321,332,0
27278,70,322,333,0
27279,70,323,328,0
27280,70,323,334,0
27281,70,324,325,0
27282,70,326,331,0
27283,70,328,334,0
27284,71,0,37,0
27285,71,1,45,0
27286,71,2,57,0
27287,71,3,62,0
27288,71,4,72,0
27289,71,5,80,0
27290,71,6,88,0
27291,71,7,82,0
27292,71,8,94,0
27293,71,9,90,0
27294,71,10,68,0
27295,71,11,82,0
27296,71,12,93,0
27297,71,13,96,0
27298,71,14,91,0
27299,71,15,94,0
27300,71,16,92,0
27301,71,17,95,0
27302,71,18,100,0
27303,71,19,105,0
27304,71,20,108,0
27305,71,21,118,0
27306,71,22,114,0
27307,71,23,129,0
27308,71,24,124,0
27309,71,25,131,0
27310,71,26,118,0
27311,71,27,121,0
27312,71,28,139,0
27313,71,29,150,0
27314,71,30,156,0
27315,71,31,159,0
27316,71,32,121,0
27317,71,33,168,0
27318,71,34,50,0
27319,71,34,59,0
27320,71,34,161,0
27321,71,35,44,0
27322,71,35,37,0
27323,71,35,40,0
27324,71,35,167,0
27325,71,36,48,0
27326,71,36,41,0
27327,71,36,38,0
27328,71,36,163,0
27329,71,37,45,0
27330,71,37,168,0
27331,71,38,43,0
27332,71,38,39,0
27333,71,38,162,0
27334,71,39,166,0
27335,71,39,47,0
27336,71,40,46,0
27337,71,40,41,0
27338,71,40,164,0
27339,71,41,49,0
27340,71,41,165,0
27341,71,42,68,0
27342,71,42,82,0
27343,71,42,159,0
27344,71,43,52,0
27345,71,43,48,0
27346,71,43,47,0
27347,71,44,53,0
27348,71,44,45,0
27349,71,44,46,0
27350,71,45,57,0
27351,71,46,56,0
27352,71,46,49,0
27353,71,47,54,0
27354,71,48,55,0
27355,71,48,49,0
27356,71,49,58,0
27357,71,50,51,0
27358,71,50,102,0
27359,71,51,99,0
27360,71,51,60,0
27361,71,52,69,0
27362,71,52,54,0
27363,71,52,55,0
27364,71,53,63,0
27365,71,53,57,0
27366,71,53,56,0
27367,71,54,66,0
27368,71,55,67,0
27369,71,55,58,0
27370,71,56,64,0
27371,71,56,58,0
27372,71,57,62,0
27373,71,58,65,0
27374,71,59,103,0
27375,71,59,61,0
27376,71,60,98,0
27377,71,60,80,0
27378,71,61,101,0
27379,71,61,161,0
27380,71,61,70,0
27381,71,62,72,0
27382,71,62,63,0
27383,71,63,71,0
27384,71,63,64,0
27385,71,64,73,0
27386,71,64,65,0
27387,71,65,77,0
27388,71,65,67,0
27389,71,66,69,0
27390,71,66,68,0
27391,71,66,75,0
27392,71,67,76,0
27393,71,67,69,0
27394,71,69,74,0
27395,71,70,97,0
27396,71,70,158,0
27397,71,71,87,0
27398,71,71,72,0
27399,71,71,73,0
27400,71,72,88,0
27401,71,73,89,0
27402,71,73,77,0
27403,71,74,84,0
27404,71,74,75,0
27405,71,74,76,0
27406,71,75,85,0
27407,71,76,79,0
27408,71,76,77,0
27409,71,77,78,0
27410,71,78,83,0
27411,71,78,79,0
27412,71,79,86,0
27413,71,80,100,0
27414,71,81,105,0
27415,71,81,121,0
27416,71,81,97,0
27417,71,81,129,0
27418,71,83,96,0
27419,71,83,89,0
27420,71,83,86,0
27421,71,84,91,0
27422,71,84,86,0
27423,71,84,85,0
27424,71,85,90,0
27425,71,86,92,0
27426,71,87,93,0
27427,71,87,88,0
27428,71,87,89,0
27429,71,88,94,0
27430,71,89,95,0
27431,71,90,91,0
27432,71,91,92,0
27433,71,92,96,0
27434,71,93,95,0
27435,71,93,94,0
27436,71,95,96,0
27437,71,97,104,0
27438,71,98,107,0
27439,71,98,100,0
27440,71,98,99,0
27441,71,99,106,0
27442,71,99,102,0
27443,71,100,108,0
27444,71,101,110,0
27445,71,101,103,0
27446,71,101,104,0
27447,71,102,109,0
27448,71,102,103,0
27449,71,103,111,0
27450,71,104,112,0
27451,71,105,134,0
27452,71,106,115,0
27453,71,106,107,0
27454,71,106,109,0
27455,71,107,113,0
27456,71,107,108,0
27457,71,108,114,0
27458,71,109,116,0
27459,71,109,111,0
27460,71,110,119,0
27461,71,110,111,0
27462,71,110,112,0
27463,71,111,117,0
27464,71,112,120,0
27465,71,113,122,0
27466,71,113,114,0
